track_id,genre_id
10,1.0
141,1.0
190,1.0
193,1.0
194,1.0
210,1.0
211,1.0
213,1.0
400,1.0
425,1.0
534,1.0
536,1.0
540,1.0
546,1.0
602,1.0
605,1.0
619,1.0
620,1.0
664,1.0
667,1.0
673,1.0
674,1.0
679,1.0
680,1.0
695,1.0
696,1.0
704,1.0
708,1.0
709,1.0
714,1.0
715,1.0
718,1.0
820,1.0
823,1.0
854,1.0
868,1.0
890,1.0
893,1.0
998,1.0
1029,1.0
1069,1.0
1082,1.0
1083,1.0
1117,1.0
1130,1.0
1193,1.0
1199,1.0
1249,1.0
1259,1.0
1270,1.0
1277,1.0
1498,1.0
1534,1.0
1649,1.0
1652,1.0
1674,1.0
1680,1.0
1685,1.0
1686,1.0
1688,1.0
1689,1.0
1703,1.0
1704,1.0
1705,1.0
1734,1.0
1736,1.0
1739,1.0
1894,1.0
1926,1.0
2099,1.0
3264,1.0
3265,1.0
3266,1.0
3272,1.0
3273,1.0
3516,1.0
3533,1.0
3534,1.0
3535,1.0
3537,1.0
3538,1.0
3551,1.0
3568,1.0
3570,1.0
3572,1.0
3579,1.0
3606,1.0
3618,1.0
3681,1.0
3720,1.0
3727,1.0
3775,1.0
3778,1.0
3895,1.0
3896,1.0
3905,1.0
3912,1.0
3920,1.0
3921,1.0
3923,1.0
3939,1.0
3942,1.0
3944,1.0
3946,1.0
3957,1.0
3983,1.0
4017,1.0
4024,1.0
4029,1.0
4032,1.0
4033,1.0
4066,1.0
4068,1.0
4072,1.0
4075,1.0
4080,1.0
4091,1.0
4093,1.0
4094,1.0
4097,1.0
4098,1.0
4100,1.0
4101,1.0
4102,1.0
4105,1.0
4193,1.0
4233,1.0
4234,1.0
4235,1.0
4239,1.0
4298,1.0
4299,1.0
4333,1.0
4348,1.0
4409,1.0
4445,1.0
4507,1.0
4510,1.0
4519,1.0
4522,1.0
4686,1.0
4701,1.0
4707,1.0
4752,1.0
4755,1.0
4778,1.0
4799,1.0
4846,1.0
4848,1.0
5140,1.0
5157,1.0
5158,1.0
5169,1.0
5178,1.0
5196,1.0
5269,1.0
5342,1.0
5376,1.0
5377,1.0
5379,1.0
5381,1.0
5510,1.0
5531,1.0
5600,1.0
5879,1.0
5936,1.0
6274,1.0
6329,1.0
6331,1.0
6354,1.0
6358,1.0
6360,1.0
6363,1.0
6366,1.0
6368,1.0
6370,1.0
6373,1.0
6379,1.0
6380,1.0
6383,1.0
6387,1.0
6390,1.0
6393,1.0
6439,1.0
6443,1.0
6448,1.0
6461,1.0
6463,1.0
6464,1.0
6465,1.0
6466,1.0
6469,1.0
6519,1.0
6525,1.0
6528,1.0
6606,1.0
6607,1.0
6609,1.0
6610,1.0
6660,1.0
6663,1.0
6674,1.0
6684,1.0
6752,1.0
6758,1.0
6779,1.0
6782,1.0
6785,1.0
6787,1.0
6803,1.0
6855,1.0
6856,1.0
6859,1.0
7123,1.0
7192,1.0
7197,1.0
7198,1.0
7376,1.0
7379,1.0
7452,1.0
7460,1.0
7485,1.0
7489,1.0
7491,1.0
7527,1.0
7529,1.0
7545,1.0
7552,1.0
7709,1.0
7712,1.0
8215,1.0
8256,1.0
8257,1.0
8260,1.0
8269,1.0
8270,1.0
8329,1.0
8331,1.0
8357,1.0
8363,1.0
8372,1.0
8450,1.0
8452,1.0
8489,1.0
9490,1.0
9492,1.0
9721,1.0
9846,1.0
9851,1.0
9852,1.0
9918,1.0
9986,1.0
9987,1.0
9994,1.0
10046,1.0
10108,1.0
10111,1.0
10160,1.0
10165,1.0
10186,1.0
10190,1.0
10376,1.0
10381,1.0
10382,1.0
10383,1.0
10384,1.0
10385,1.0
10387,1.0
10389,1.0
10438,1.0
10440,1.0
10441,1.0
10443,1.0
10445,1.0
10447,1.0
10451,1.0
10482,1.0
10484,1.0
10535,1.0
10568,1.0
10575,1.0
10669,1.0
10671,1.0
10678,1.0
10680,1.0
10681,1.0
10682,1.0
10683,1.0
10685,1.0
10805,1.0
10806,1.0
10807,1.0
10809,1.0
10932,1.0
10942,1.0
10943,1.0
10952,1.0
10954,1.0
10992,1.0
11030,1.0
11198,1.0
11204,1.0
11234,1.0
11261,1.0
11306,1.0
11333,1.0
11389,1.0
11417,1.0
11420,1.0
11426,1.0
11429,1.0
11430,1.0
11431,1.0
11432,1.0
11505,1.0
11508,1.0
11541,1.0
11544,1.0
11671,1.0
11672,1.0
11673,1.0
11674,1.0
11675,1.0
11677,1.0
11681,1.0
11695,1.0
11763,1.0
11764,1.0
11768,1.0
11772,1.0
11779,1.0
11785,1.0
11786,1.0
11794,1.0
11796,1.0
11819,1.0
11824,1.0
11828,1.0
11829,1.0
11834,1.0
11837,1.0
11840,1.0
11859,1.0
11862,1.0
11865,1.0
11867,1.0
11881,1.0
11885,1.0
11891,1.0
11892,1.0
11893,1.0
11895,1.0
11897,1.0
11916,1.0
11919,1.0
11920,1.0
11937,1.0
11976,1.0
11988,1.0
12045,1.0
12046,1.0
12050,1.0
12052,1.0
12053,1.0
12058,1.0
12059,1.0
12067,1.0
12068,1.0
12109,1.0
12147,1.0
12174,1.0
12179,1.0
12195,1.0
12348,1.0
12352,1.0
12369,1.0
12375,1.0
12376,1.0
12387,1.0
12390,1.0
12394,1.0
12421,1.0
12423,1.0
12481,1.0
12482,1.0
12483,1.0
12485,1.0
12486,1.0
12490,1.0
12509,1.0
12510,1.0
12515,1.0
12516,1.0
12518,1.0
12530,1.0
12531,1.0
12532,1.0
12537,1.0
12588,1.0
12608,1.0
12654,1.0
12691,1.0
12692,1.0
12835,1.0
12926,1.0
12927,1.0
12985,1.0
12986,1.0
12990,1.0
13014,1.0
13125,1.0
13197,1.0
13207,1.0
13218,1.0
13220,1.0
13362,1.0
13366,1.0
13446,1.0
13451,1.0
13539,1.0
13540,1.0
13566,1.0
13576,1.0
13579,1.0
13598,1.0
13706,1.0
13709,1.0
13735,1.0
13767,1.0
13772,1.0
13814,1.0
13833,1.0
13835,1.0
13867,1.0
13879,1.0
13891,1.0
13929,1.0
14071,1.0
14077,1.0
14080,1.0
14085,1.0
14086,1.0
14088,1.0
14110,1.0
14316,1.0
14317,1.0
14318,1.0
14319,1.0
14341,1.0
14361,1.0
14386,1.0
14481,1.0
14542,1.0
14543,1.0
14601,1.0
14603,1.0
14604,1.0
14661,1.0
14677,1.0
14681,1.0
14684,1.0
14736,1.0
14744,1.0
14773,1.0
14776,1.0
14818,1.0
14867,1.0
15148,1.0
15157,1.0
15204,1.0
15209,1.0
15213,1.0
15261,1.0
15364,1.0
15439,1.0
15444,1.0
15493,1.0
15494,1.0
15497,1.0
15498,1.0
15609,1.0
15619,1.0
15863,1.0
15866,1.0
15870,1.0
15871,1.0
15880,1.0
15962,1.0
15989,1.0
16025,1.0
16095,1.0
16155,1.0
16158,1.0
16162,1.0
16163,1.0
16288,1.0
16289,1.0
16339,1.0
16692,1.0
